1470	1800
1470	1818
1470	2169
1470	2233
1471	1510
1471	1843
1471	2006
1471	2241
1472	1558
1472	1679
1473	1512
1473	1762
1473	1890
1473	1919
1473	1975
1473	2300
1474	1479
1474	1856
1474	1970
1474	2268
1475	1546
1475	1965
1475	2065
1475	2087
1475	2103
1475	2150
1475	2325
1476	1722
1476	2062
1476	2193
1476	2339
1477	1611
1477	1851
1477	2122
1478	1525
1478	1628
1478	1716
1478	1725
1478	1952
1478	1995
1478	2100
1478	2167
1479	1651
1479	1987
1479	1989
1479	2139
1479	2186
1479	2241
1479	2344
1479	2352
1480	1680
1480	1891
1480	1955
1481	1633
1481	1851
1482	1832
1482	2068
1482	2165
1482	2166
1482	2274
1483	1580
1483	1894
1483	1947
1483	1974
1483	2119
1483	2158
1483	2222
1484	1493
1484	1578
1484	1669
1484	1784
1484	1992
1484	2194
1484	2221
1485	1507
1485	1510
1485	1742
1485	1763
1485	1889
1486	1690
1486	1842
1486	2067
1486	2221
1486	2281
1486	2324
1487	1504
1487	1750
1487	2185
1488	2136
1488	2206
1488	2234
1489	1640
1489	1686
1490	1535
1490	2188
1490	2219
1491	1513
1491	1688
1491	2126
1491	2299
1491	2306
1493	1537
1493	1932
1493	1948
1493	2306
1494	1586
1494	1639
1494	2353
1495	1862
1495	2040
1495	2113
1496	1515
1496	1546
1496	1638
1496	1856
1496	1978
1496	2179
1496	2318
1497	1584
1497	1928
1497	2145
1497	2254
1497	2297
1498	2197
1498	2223
1499	2084
1499	2195
1499	2287
1500	1775
1500	1843
1500	2141
1500	2149
1501	1530
1501	1701
1501	1774
1501	1921
1501	2194
1501	2246
1502	1970
1502	2001
1502	2031
1502	2154
1503	1505
1503	1567
1503	1752
1503	1921
1503	2248
1504	1507
1505	2124
1505	2134
1505	2343
1506	1581
1506	1597
1506	1726
1506	1787
1506	1928
1506	2080
1507	1531
1507	1578
1507	1636
1507	1746
1507	1775
1507	1811
1507	2059
1507	2072
1508	1622
1508	1792
1508	1842
1509	2167
1509	2332
1510	1599
1510	1679
1510	1974
1511	2113
1511	2312
1511	2343
1511	2351
1512	1527
1512	1603
1512	1641
1512	1644
1512	1790
1512	1979
1512	2326
1513	1592
1513	2267
1514	1655
1514	1728
1514	1778
1514	1868
1514	1895
1514	2104
1514	2361
1515	1544
1515	1710
1515	2272
1515	2288
1516	1743
1516	1847
1516	2208
1516	2319
1517	1589
1517	1597
1517	1634
1517	1969
1517	1973
1517	2010
1517	2268
1518	2000
1519	1678
1519	1755
1520	1550
1520	1568
1520	1968
1520	2256
1521	1522
1521	1527
1521	1740
1521	1800
1521	1936
1521	1941
1521	2223
1521	2290
1522	1612
1522	1618
1522	1818
1522	2128
1522	2138
1523	1540
1523	2019
1523	2089
1523	2092
1523	2190
1523	2364
1524	1755
1524	2109
1525	1994
1525	2332
1526	1546
1526	1667
1526	1735
1526	2049
1526	2236
1526	2337
1527	1671
1527	1868
1527	1894
1527	1965
1527	2022
1527	2201
1527	2223
1527	2338
1528	1611
1528	1906
1528	2257
1528	2317
1529	1628
1529	1777
1529	1987
1529	2054
1529	2055
1530	1588
1530	1749
1530	1832
1530	1999
1530	2104
1530	2296
1531	1658
1531	1736
1531	1828
1531	1983
1531	2293
1532	1895
1532	1903
1533	1537
1533	1635
1533	1817
1533	1864
1533	2001
1534	1797
1534	1885
1534	1899
1534	2297
1535	1774
1535	1914
1535	1943
1535	1970
1535	1987
1536	1917
1537	1545
1537	1665
1537	1731
1537	1947
1537	2024
1537	2202
1538	1747
1538	1843
1538	1891
1538	2257
1539	1569
1539	1871
1539	1943
1539	2051
1540	1769
1540	1842
1541	1706
1541	1976
1541	1986
1542	1690
1542	1778
1542	1805
1542	2052
1543	1827
1543	1886
1543	2025
1543	2027
1543	2046
1543	2053
1544	1563
1544	2060
1544	2327
1545	1548
1545	1692
1545	2089
1546	1663
1546	2119
1546	2151
1546	2176
1546	2213
1547	1670
1547	1824
1547	2285
1548	1551
1548	1552
1548	1632
1548	1784
1548	2132
1548	2248
1549	1809
1550	1629
1550	1722
1550	1844
1550	2130
1550	2183
1550	2339
1551	1763
1551	1829
1551	1900
1551	1915
1551	2008
1551	2027
1552	1633
1552	1790
1552	1848
1552	1906
1552	2180
1553	1588
1553	1814
1553	1902
1553	1968
1553	2023
1553	2194
1553	2200
1554	1693
1554	1931
1554	2025
1555	1578
1555	1873
1555	1931
1556	1916
1557	1571
1557	1666
1557	1797
1557	2030
1557	2203
1557	2219
1558	1564
1558	1592
1558	1674
1558	1922
1558	2169
1558	2176
1558	2233
1559	1605
1559	1850
1559	1981
1559	2050
1560	1715
1560	2203
1560	2241
1562	1646
1562	1986
1562	2032
1563	1616
1563	1637
1563	1978
1564	1650
1564	1710
1564	1756
1564	1757
1564	1974
1564	2071
1564	2339
1565	1777
1565	1838
1565	2030
1565	2154
1565	2273
1565	2351
1566	2134
1566	2254
1566	2364
1567	1687
1567	2198
1568	1666
1568	1714
1568	1755
1568	1888
1568	1915
1568	1931
1568	2088
1568	2099
1569	1724
1569	1759
1569	2308
1570	1596
1570	1648
1570	1680
1570	1695
1570	1748
1570	1932
1570	2002
1570	2065
1571	1731
1571	2306
1571	2344
1572	1691
1572	1717
1572	2177
1572	2230
1573	1878
1573	2050
1573	2077
1574	1910
1574	1957
1574	2363
1575	1711
1575	1712
1575	1724
1575	1961
1575	2135
1575	2173
1576	1826
1576	2109
1576	2119
1577	1624
1577	2188
1577	2191
1577	2337
1578	1693
1578	1847
1578	1936
1578	2017
1579	1636
1579	2120
1579	2351
1580	1957
1580	2122
1580	2177
1580	2351
1581	1611
1581	1707
1581	1856
1581	2009
1581	2314
1582	1879
1582	1977
1582	2052
1582	2342
1583	1771
1583	1796
1583	2198
1583	2366
1584	1713
1585	2054
1585	2234
1585	2343
1586	1662
1586	1802
1586	2067
1586	2212
1586	2268
1586	2308
1586	2320
1587	2177
1588	2054
1588	2156
1589	1625
1589	1903
1589	1929
1589	2184
1589	2265
1589	2282
1589	2343
1590	1780
1590	2018
1590	2216
1590	2343
1591	1934
1591	2018
1592	1687
1592	1883
1592	2207
1593	1937
1593	2339
1594	1663
1594	1824
1594	2188
1594	2252
1594	2305
1595	1691
1595	1788
1595	2045
1595	2113
1595	2165
1596	1766
1596	1875
1596	1992
1596	2297
1598	1915
1598	1963
1598	2132
1599	1625
1599	1870
1599	2002
1600	1789
1600	1841
1600	2012
1600	2016
1600	2045
1600	2124
1600	2251
1600	2283
1601	2242
1602	1973
1602	2036
1602	2037
1602	2309
1603	1855
1603	1896
1603	1979
1603	2200
1603	2300
1604	1701
1604	1729
1604	1919
1604	1967
1604	2342
1605	1643
1605	2222
1605	2298
1606	1942
1606	2081
1606	2319
1607	1704
1607	2346
1608	1899
1608	2336
1609	1704
1609	1814
1609	1996
1609	2014
1609	2120
1609	2207
1609	2312
1610	1748
1610	1789
1610	1816
1610	1893
1610	2043
1610	2080
1611	1844
1611	1964
1611	2062
1612	1655
1612	1760
1612	2166
1612	2169
1612	2187
1613	1964
1613	2221
1613	2298
1614	1756
1614	1808
1614	1907
1614	1942
1614	2008
1614	2318
1615	1829
1616	1726
1616	1789
1616	1823
1616	1852
1616	1980
1616	2080
1616	2317
1616	2339
1617	1632
1617	1759
1617	1796
1617	1828
1617	1899
1617	1926
1617	2332
1618	1786
1618	1892
1618	2200
1618	2261
1618	2263
1619	1848
1619	1850
1619	2096
1619	2280
1619	2338
1619	2349
1620	1667
1620	2318
1621	1707
1621	2145
1621	2234
1622	1830
1622	1949
1622	2060
1622	2178
1622	2308
1623	2077
1623	2162
1623	2361
1624	2146
1625	1928
1625	1999
1625	2330
1625	2337
1626	1930
1626	2175
1627	2000
1627	2190
1628	1733
1628	1811
1628	1882
1628	2016
1628	2353
1629	1761
1629	2074
1629	2268
1630	1933
1630	2225
1630	2256
1631	1690
1631	1726
1631	2012
1631	2316
1632	1981
1632	2303
1632	2320
1633	1747
1633	1945
1633	2233
1633	2250
1635	1667
1635	1884
1635	2001
1635	2311
1635	2329
1636	1876
1636	1915
1636	1970
1636	2081
1636	2173
1637	1748
1637	2007
1638	1714
1638	1765
1638	1878
1638	1898
1638	1986
1638	2043
1638	2278
1638	2303
1639	1686
1639	1822
1639	2192
1639	2270
1640	1789
1640	1862
1640	1912
1640	2113
1641	1729
1641	2142
1641	2297
1641	2320
1641	2354
1642	1649
1642	1808
1642	2207
1643	1655
1643	1689
1643	2004
1644	2287
1645	1796
1645	2097
1645	2191
1646	1786
1646	2355
1647	1987
1647	2163
1647	2292
1647	2312
1648	1870
1648	1876
1648	2125
1649	1708
1649	1756
1649	1978
1649	2062
1649	2073
1649	2100
1649	2167
1649	2235
1649	2268
1650	1683
1651	2094
1651	2167
1651	2362
1652	1883
1652	1898
1652	2071
1652	2212
1653	1664
1653	2033
1653	2260
1653	2345
1654	2105
1654	2285
1655	1686
1655	1776
1655	1823
1655	2135
1655	2235
1656	1813
1656	2117
1656	2193
1657	1788
1657	2006
1657	2182
1657	2269
1657	2351
1658	1899
1659	1720
1659	1817
1659	1857
1659	1942
1659	1945
1659	2177
1660	1870
1660	1938
1660	2069
1660	2114
1661	1746
1661	1824
1661	2291
1662	1716
1662	1759
1662	1970
1662	2078
1662	2186
1662	2264
1662	2285
1663	2110
1664	1794
1664	1923
1664	2139
1664	2166
1665	1951
1665	1975
1665	2271
1666	1678
1666	1903
1666	2142
1666	2310
1667	1745
1667	1748
1667	1887
1667	2120
1667	2160
1667	2358
1668	1786
1669	1694
1669	1766
1669	1967
1670	2041
1670	2238
1671	1743
1671	1756
1671	1769
1671	2151
1672	1737
1672	1819
1672	2056
1672	2058
1672	2353
1673	1702
1673	1761
1673	2067
1674	1811
1674	1838
1674	1940
1674	2229
1675	1678
1676	2029
1677	1695
1677	1972
1677	2014
1677	2140
1678	1804
1678	1921
1678	1934
1678	2106
1678	2151
1679	1735
1679	1826
1679	1969
1679	2215
1680	1846
1680	1934
1680	2119
1681	1690
1681	1794
1681	1901
1681	2239
1681	2295
1682	2036
1682	2038
1682	2208
1683	1827
1683	2104
1683	2225
1683	2364
1684	1685
1684	1909
1684	1929
1684	1981
1684	2112
1684	2148
1684	2278
1685	1893
1685	2247
1686	2320
1687	1849
1687	1950
1687	2006
1687	2008
1687	2105
1688	2187
1688	2215
1688	2314
1689	1748
1689	1800
1689	1906
1689	1929
1689	2189
1690	2182
1690	2186
1690	2232
1690	2242
1690	2313
1691	1883
1691	1995
1691	2124
1691	2330
1691	2333
1694	1910
1694	1964
1695	1705
1695	1806
1695	1945
1695	1964
1695	2146
1696	1898
1696	2301
1697	1925
1697	1979
1697	2113
1697	2342
1697	2358
1698	1928
1699	1885
1699	2123
1700	1995
1700	2133
1700	2234
1701	1732
1701	1847
1701	2052
1702	1796
1702	1870
1702	1932
1702	1935
1702	2095
1702	2104
1702	2271
1702	2296
1702	2298
1703	1776
1703	2078
1703	2152
1703	2227
1704	1864
1704	1974
1704	2000
1704	2008
1704	2041
1704	2133
1704	2247
1704	2328
1704	2340
1705	1793
1705	1815
1705	2258
1706	1832
1706	1883
1707	2229
1707	2319
1708	1852
1708	1886
1709	1875
1709	1901
1709	2314
1709	2340
1710	1750
1710	2296
1711	1800
1711	1851
1711	1893
1711	2046
1711	2141
1711	2217
1711	2234
1711	2244
1712	1840
1712	2083
1712	2177
1713	2195
1714	1857
1714	1920
1714	2028
1714	2133
1715	1778
1715	1880
1715	1904
1715	1956
1716	1930
1716	2040
1716	2071
1716	2079
1717	1860
1717	1911
1717	2150
1717	2157
1718	2026
1718	2091
1718	2116
1720	1859
1720	1912
1720	1916
1720	2096
1720	2215
1721	2132
1721	2252
1721	2275
1722	1984
1722	2082
1722	2308
1723	2096
1724	1807
1724	1829
1724	2123
1725	1759
1725	1831
1726	1849
1726	1911
1726	1914
1726	2020
1726	2313
1727	1875
1727	2044
1727	2090
1728	1981
1728	2242
1729	1734
1729	2198
1729	2351
1730	1904
1730	1915
1731	1904
1731	2118
1731	2243
1732	1954
1732	1965
1732	2081
1732	2200
1732	2359
1733	1755
1733	1950
1733	2092
1733	2298
1734	1831
1734	1976
1734	2121
1735	2301
1736	1806
1736	1936
1736	2018
1736	2061
1736	2107
1736	2191
1736	2342
1737	1821
1737	2207
1738	1899
1738	2094
1738	2315
1739	1856
1739	1942
1739	2110
1739	2175
1739	2296
1740	1778
1740	1937
1740	2126
1740	2186
1740	2306
1740	2352
1740	2358
1741	1842
1741	1912
1741	2104
1741	2166
1742	2088
1742	2101
1743	1927
1743	1973
1743	2007
1744	1966
1745	1887
1746	1767
1746	1984
1746	2191
1747	2285
1748	1829
1748	2014
1749	1954
1749	2000
1749	2221
1749	2304
1750	2052
1750	2064
1750	2085
1750	2196
1751	1768
1752	1822
1752	1955
1752	2058
1752	2142
1753	1909
1753	1994
1753	2017
1753	2108
1753	2181
1754	1867
1754	2039
1754	2162
1755	1849
1755	1901
1755	2085
1755	2277
1756	1824
1756	2119
1756	2300
1757	1861
1757	1940
1757	2025
1757	2026
1757	2028
1757	2183
1758	1913
1758	2076
1759	1777
1759	1977
1759	2137
1759	2307
1759	2317
1760	2263
1761	1914
1761	2083
1762	1870
1762	1918
1762	2092
1762	2163
1763	2108
1764	1948
1764	1979
1765	1978
1765	2223
1766	1794
1766	1816
1766	2295
1766	2329
1767	1846
1767	1860
1768	1778
1768	1850
1768	2253
1769	1772
1769	1874
1769	2025
1769	2125
1769	2224
1769	2268
1770	2132
1770	2252
1770	2342
1770	2364
1771	1862
1771	2150
1772	2182
1773	1895
1773	1909
1773	1964
1773	2318
1774	1854
1774	2279
1775	2305
1776	1876
1776	1895
1776	2018
1776	2179
1777	1931
1777	2335
1778	1849
1778	2297
1778	2332
1779	1867
1779	2061
1779	2069
1779	2188
1779	2215
1779	2249
1779	2288
1780	2151
1781	1913
1781	2001
1781	2167
1781	2234
1781	2264
1782	1916
1782	1983
1782	2020
1782	2174
1782	2238
1783	1800
1783	1851
1783	2254
1783	2334
1784	1870
1784	1994
1784	2098
1785	1849
1785	1914
1785	1926
1785	1944
1785	2277
1785	2279
1785	2340
1785	2341
1786	2231
1787	2112
1788	1881
1788	1988
1788	2297
1789	1928
1789	1996
1789	2019
1789	2066
1789	2198
1790	2043
1790	2068
1791	1899
1791	1947
1791	2024
1791	2107
1791	2108
1791	2286
1791	2305
1792	2087
1792	2139
1793	1915
1794	2230
1794	2340
1795	1949
1795	2285
1796	1842
1796	2076
1796	2289
1797	1855
1797	1902
1797	1999
1797	2038
1797	2040
1797	2144
1797	2189
1797	2340
1798	2143
1799	1805
1799	1959
1799	2166
1799	2204
1799	2292
1799	2302
1800	2050
1800	2106
1800	2133
1800	2167
1801	1916
1801	1931
1801	2150
1802	1931
1802	2128
1802	2134
1803	1869
1804	1972
1804	2149
1804	2213
1804	2249
1804	2362
1805	2024
1805	2064
1805	2065
1805	2196
1805	2258
1806	2092
1810	2050
1810	2323
1811	1916
1811	2129
1811	2362
1812	1830
1812	1996
1812	2305
1813	1930
1814	1925
1814	2298
1815	2282
1816	1863
1817	1932
1819	1931
1819	2042
1820	2042
1821	1899
1821	2144
1821	2231
1821	2363
1822	1883
1822	2083
1822	2140
1822	2187
1823	1944
1823	1957
1823	2138
1824	2008
1824	2032
1824	2071
1824	2079
1824	2249
1825	1833
1825	1835
1825	2346
1827	1994
1827	2301
1828	2186
1828	2258
1829	1975
1829	2323
1830	2005
1830	2137
1830	2159
1834	2187
1835	2165
1836	1879
1836	1976
1836	2136
1837	1903
1838	1981
1838	1999
1838	2222
1838	2256
1839	2069
1840	2353
1841	1847
1841	2089
1841	2312
1842	1905
1842	2026
1842	2092
1842	2150
1842	2187
1842	2358
1843	1904
1844	2067
1844	2107
1844	2239
1845	1881
1845	1902
1846	1853
1846	1958
1846	1987
1846	2016
1846	2184
1847	1903
1847	2152
1849	2116
1849	2194
1849	2203
1851	1876
1852	2112
1852	2275
1852	2281
1852	2314
1853	2167
1853	2245
1853	2263
1854	2086
1854	2306
1855	1902
1855	1936
1855	2240
1855	2333
1856	2065
1856	2361
1857	2145
1857	2301
1858	1859
1858	2008
1859	2139
1859	2315
1859	2320
1859	2353
1860	1924
1860	1937
1860	1992
1860	2041
1860	2088
1860	2153
1861	2239
1862	2202
1862	2345
1863	1906
1863	2260
1864	1949
1865	1915
1865	2015
1865	2028
1865	2126
1866	1872
1866	1954
1866	2165
1867	1997
1867	2053
1867	2149
1867	2178
1868	2111
1868	2338
1869	1956
1869	1978
1869	2006
1869	2077
1869	2217
1869	2303
1870	2124
1871	2010
1872	1884
1872	1937
1872	2032
1872	2218
1873	2068
1873	2320
1874	2237
1875	1944
1875	2118
1875	2294
1876	2065
1876	2296
1877	1908
1877	2337
1878	2217
1879	2093
1879	2185
1879	2216
1879	2236
1880	1952
1881	1913
1881	2002
1881	2051
1881	2064
1881	2122
1881	2172
1881	2293
1881	2353
1883	1978
1884	1989
1885	1968
1885	2103
1885	2197
1886	1975
1886	2101
1886	2289
1887	2206
1887	2256
1888	1900
1888	1983
1888	2259
1889	2053
1890	2083
1890	2237
1890	2240
1890	2316
1890	2334
1891	1940
1891	2225
1892	2028
1893	1901
1893	2135
1893	2244
1893	2281
1893	2306
1894	1986
1894	2002
1894	2029
1894	2139
1894	2297
1895	1904
1895	2007
1895	2029
1895	2034
1895	2200
1896	2191
1898	1914
1898	1937
1898	2204
1898	2309
1898	2332
1898	2355
1899	1972
1900	2193
1901	2002
1902	2178
1903	2031
1903	2200
1904	2340
1904	2354
1905	2353
1906	1988
1907	1912
1907	1940
1907	2089
1908	1980
1908	1983
1908	2022
1909	2202
1909	2340
1910	2025
1910	2105
1910	2238
1911	2271
1911	2272
1911	2290
1911	2355
1912	1917
1912	2007
1912	2067
1912	2094
1913	2351
1914	2185
1914	2207
1915	2046
1915	2064
1915	2081
1918	2245
1918	2276
1920	2129
1920	2165
1921	1969
1921	2160
1921	2181
1921	2262
1921	2295
1922	1937
1922	2136
1922	2264
1922	2286
1923	2246
1923	2366
1925	1986
1925	2080
1925	2088
1925	2260
1926	2025
1926	2230
1926	2303
1927	2134
1927	2186
1927	2210
1928	2119
1929	1970
1929	2095
1929	2365
1930	2148
1933	1994
1933	2239
1933	2256
1934	2005
1934	2023
1934	2102
1936	2030
1936	2359
1937	2099
1937	2358
1938	2027
1939	2288
1940	2187
1940	2206
1940	2331
1940	2354
1941	2107
1941	2138
1941	2204
1941	2262
1942	1986
1943	1983
1943	2266
1944	1999
1944	2069
1944	2185
1944	2228
1945	2217
1945	2331
1946	2057
1946	2316
1946	2345
1947	1991
1947	2315
1948	2088
1952	2180
1952	2322
1953	1979
1953	2059
1953	2146
1954	2008
1954	2042
1955	2205
1955	2243
1957	1981
1957	2143
1957	2186
1957	2330
1958	2306
1959	2059
1959	2220
1960	2067
1961	2136
1963	2230
1964	2315
1964	2348
1965	2149
1965	2329
1966	2058
1967	2085
1967	2103
1967	2222
1967	2268
1967	2314
1967	2341
1968	2178
1968	2227
1969	2064
1970	2275
1971	2046
1971	2074
1971	2263
1971	2311
1971	2326
1972	2021
1972	2162
1972	2340
1973	2011
1976	2217
1976	2325
1976	2332
1978	2035
1978	2297
1979	2203
1979	2213
1980	2042
1980	2092
1980	2137
1981	2074
1981	2078
1981	2144
1981	2361
1982	2039
1982	2229
1983	1997
1983	2259
1984	2235
1984	2342
1985	2049
1985	2344
1986	2151
1986	2299
1987	2234
1988	2050
1988	2122
1989	2141
1989	2237
1989	2354
1990	2057
1990	2063
1990	2095
1991	2191
1991	2362
1992	2199
1992	2293
1993	2108
1993	2119
1994	2053
1994	2117
1994	2158
1994	2218
1994	2268
1994	2322
1995	2152
1995	2241
1996	2163
1996	2295
1997	2134
1997	2261
1997	2346
1998	2067
1998	2136
1998	2253
1999	2299
2000	2106
2001	2095
2001	2327
2002	2056
2002	2186
2002	2193
2004	2283
2005	2180
2005	2181
2005	2274
2005	2283
2005	2358
2007	2065
2007	2157
2008	2333
2009	2102
2009	2177
2009	2196
2011	2091
2012	2259
2012	2365
2013	2246
2014	2028
2014	2162
2014	2203
2015	2119
2015	2359
2015	2361
2016	2018
2016	2116
2016	2221
2017	2061
2017	2266
2017	2297
2018	2019
2018	2283
2021	2127
2021	2181
2022	2260
2022	2263
2022	2270
2023	2314
2023	2327
2024	2051
2025	2170
2026	2116
2026	2235
2026	2244
2026	2359
2027	2245
2030	2133
2031	2221
2032	2256
2033	2090
2033	2186
2034	2061
2034	2100
2034	2366
2035	2279
2035	2350
2036	2141
2036	2196
2037	2097
2037	2149
2037	2161
2038	2074
2038	2293
2038	2351
2040	2193
2040	2260
2040	2261
2040	2314
2041	2359
2042	2060
2042	2102
2042	2118
2044	2168
2045	2236
2046	2320
2047	2075
2047	2304
2049	2282
2050	2072
2051	2257
2052	2064
2052	2089
2053	2121
2054	2063
2054	2088
2054	2245
2055	2157
2055	2241
2056	2261
2056	2309
2058	2155
2058	2171
2059	2343
2060	2165
2060	2195
2060	2238
2060	2286
2062	2072
2062	2280
2063	2121
2065	2165
2065	2168
2065	2240
2065	2280
2066	2109
2066	2193
2067	2138
2070	2105
2070	2246
2070	2366
2072	2238
2072	2316
2072	2317
2073	2143
2074	2316
2074	2333
2075	2192
2075	2265
2075	2341
2077	2172
2077	2246
2077	2267
2078	2143
2078	2195
2078	2231
2078	2234
2079	2329
2080	2336
2082	2308
2083	2099
2083	2236
2083	2275
2084	2096
2084	2336
2085	2161
2085	2236
2086	2130
2086	2165
2087	2113
2087	2190
2089	2099
2089	2265
2090	2137
2090	2142
2090	2171
2090	2273
2090	2313
2091	2308
2092	2127
2092	2266
2092	2308
2092	2357
2093	2244
2094	2218
2095	2236
2095	2359
2097	2131
2098	2210
2103	2254
2103	2358
2105	2222
2105	2233
2105	2265
2106	2142
2106	2277
2106	2333
2107	2208
2108	2356
2109	2236
2109	2303
2110	2271
2111	2164
2112	2188
2112	2278
2112	2357
2113	2300
